id-sum;anio;mes;dia;fecha;franja;tipo;subtipo;uso_arma;uso_moto;barrio;comuna;latitud;longitud;cantidad
106942;2023;DICIEMBRE;LUNES;18/12/2023;6;Hurto;Hurto total;NO;NO;BARRACAS;CC-04;-34,646975;-58,378913;1
106943;2023;JULIO;SABADO;29/7/2023;10;Hurto;Hurto total;NO;NO;BARRACAS;CC-04;-34,64707485;-58,37892515;1
106944;2023;OCTUBRE;MARTES;3/10/2023;3;Robo;Robo total;NO;SI;BARRACAS;CC-04;-34,6466;-58,379093;1
106945;2023;JULIO;DOMINGO;16/7/2023;20;Hurto;Hurto total;NO;NO;BARRACAS;CC-04;-34,646672;-58,379216;1
106946;2023;AGOSTO;SABADO;19/8/2023;6;Robo;Robo total;NO;NO;BARRACAS;CC-04;-34,64661804;-58,37304005;1
106947;2023;ABRIL;MIERCOLES;12/4/2023;17;Robo;Robo total;NO;SI;BARRACAS;CC-04;-34,64663;-58,37311;1
106948;2023;JUNIO;JUEVES;8/6/2023;9;Hurto;Hurto total;NO;NO;BARRACAS;CC-04;-34,64663;-58,37311;1
106949;2023;JULIO;MARTES;18/7/2023;8;Robo;Robo total;NO;NO;BARRACAS;CC-04;-34,64663;-58,37311;1
106950;2023;SEPTIEMBRE;LUNES;25/9/2023;22;Robo;Robo total;NO;NO;BARRACAS;CC-04;-34,6465801;-58,3728797;1
106951;2023;NOVIEMBRE;MARTES;21/11/2023;16;Robo;Robo total;NO;NO;BARRACAS;CC-04;-34,646624;-58,372738;1
106952;2023;ENERO;SABADO;21/1/2023;2;Robo;Robo total;NO;NO;BARRACAS;CC-04;-34,64617;-58,377643;1
106953;2023;NOVIEMBRE;MIERCOLES;29/11/2023;15;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615836;-58,418075;1
106954;2023;JULIO;MARTES;11/7/2023;7;Robo;Robo total;NO;SI;ALMAGRO;CC-05;-34,615783;-58,418476;1
106955;2023;NOVIEMBRE;SABADO;25/11/2023;13;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615783;-58,418476;1
106956;2023;AGOSTO;MIERCOLES;2/8/2023;22;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,61762;-58,42055;1
106957;2023;AGOSTO;JUEVES;17/8/2023;9;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,61784;-58,420504;1
106958;2023;ENERO;MARTES;24/1/2023;8;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,617656;-58,420079;1
106959;2023;DICIEMBRE;JUEVES;14/12/2023;15;Hurto;Hurto total;NO;NO;SAN TELMO;CC-01 SUR;-34,626543;-58,369521;1
106960;2023;AGOSTO;LUNES;14/8/2023;6;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,616672;-58,419903;1
106961;2023;ENERO;DOMINGO;29/1/2023;15;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,616672;-58,419892;1
106962;2023;MAYO;LUNES;1/5/2023;12;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61763909;-58,41966798;1
106963;2023;AGOSTO;MARTES;1/8/2023;8;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,61753892;-58,41924033;1
106964;2023;SEPTIEMBRE;DOMINGO;3/9/2023;10;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,61813608;-58,42049673;1
106965;2023;NOVIEMBRE;LUNES;6/11/2023;8;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,617575;-58,419644;1
106966;2023;DICIEMBRE;MIERCOLES;20/12/2023;11;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,617575;-58,419644;1
106967;2023;MAYO;LUNES;29/5/2023;21;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,616553;-58,419825;1
106968;2023;FEBRERO;MARTES;28/2/2023;8;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61749;-58,419187;1
106969;2023;MAYO;VIERNES;12/5/2023;21;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,616672;-58,419903;1
106970;2023;JUNIO;MARTES;20/6/2023;7;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,616712;-58,418957;1
106971;2023;JUNIO;LUNES;26/6/2023;5;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61799364;-58,41965586;1
106972;2023;JUNIO;JUEVES;22/6/2023;10;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,617922;-58,419578;1
106973;2023;JULIO;DOMINGO;9/7/2023;22;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,616714;-58,41924;1
106974;2023;AGOSTO;JUEVES;24/8/2023;8;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,618475;-58,419574;1
106975;2023;SEPTIEMBRE;SABADO;2/9/2023;0;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,616715;-58,419386;1
106976;2023;SEPTIEMBRE;MIERCOLES;6/9/2023;17;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,61666224;-58,41953143;1
106977;2023;NOVIEMBRE;MIERCOLES;1/11/2023;14;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,617925;-58,419579;1
106978;2023;DICIEMBRE;LUNES;4/12/2023;6;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,616666;-58,419448;1
106979;2023;MAYO;VIERNES;26/5/2023;3;Hurto;Hurto automotor;NO;NO;ALMAGRO;CC-05;-34,617925;-58,419579;1
106980;2023;SEPTIEMBRE;VIERNES;8/9/2023;12;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,617764;-58,41903;1
106981;2023;MAYO;DOMINGO;14/5/2023;10;Robo;Robo total;SI;NO;BALVANERA;CC-03;-34,61727964;-58,41273164;1
106982;2023;JULIO;MIERCOLES;5/7/2023;8;Robo;Robo total;NO;NO;BALVANERA;CC-03;-34,616533;-58,412705;1
106983;2023;MARZO;MARTES;21/3/2023;21;Hurto;Hurto total;NO;NO;BALVANERA;CC-03;-34,616621;-58,412758;1
106984;2023;NOVIEMBRE;MARTES;21/11/2023;9;Hurto;Hurto total;NO;NO;BALVANERA;CC-03;-34,61736745;-58,41272812;1
106985;2023;DICIEMBRE;MIERCOLES;20/12/2023;9;Hurto;Hurto total;NO;NO;BALVANERA;CC-03;-34,61735;-58,412785;1
106986;2023;FEBRERO;MARTES;7/2/2023;21;Robo;Robo total;NO;NO;BALVANERA;CC-03;-34,616276;-58,412728;1
106987;2023;MAYO;MIERCOLES;10/5/2023;20;Hurto;Hurto total;NO;NO;BALVANERA;CC-03;-34,615624;-58,412861;1
106988;2023;OCTUBRE;MIERCOLES;11/10/2023;22;Hurto;Hurto automotor;NO;NO;BALVANERA;CC-03;-34,616168;-58,412733;1
106989;2023;NOVIEMBRE;VIERNES;3/11/2023;13;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,615555;-58,41339;1
106990;2023;AGOSTO;JUEVES;24/8/2023;22;Robo;Robo total;NO;NO;BALVANERA;CC-03;-34,615753;-58,412854;1
106991;2023;MAYO;SABADO;6/5/2023;10;Robo;Robo total;NO;NO;BALVANERA;CC-03;-34,615456;-58,412832;1
106992;2023;JULIO;LUNES;10/7/2023;12;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,615413;-58,413647;1
106993;2023;JULIO;VIERNES;14/7/2023;19;Hurto;Hurto automotor;NO;NO;ALMAGRO;CC-05;-34,615458;-58,413534;1
106994;2023;JUNIO;LUNES;12/6/2023;7;Robo;Robo total;NO;NO;BALVANERA;CC-03;-34,61770409;-58,41271465;1
106995;2023;JULIO;MARTES;4/7/2023;17;Hurto;Hurto total;NO;NO;BALVANERA;CC-03;-34,617648;-58,412771;1
106996;2023;AGOSTO;SABADO;12/8/2023;1;Robo;Robo total;NO;NO;BALVANERA;CC-03;-34,618266;-58,412747;1
106997;2023;OCTUBRE;DOMINGO;8/10/2023;1;Hurto;Hurto total;NO;NO;BALVANERA;CC-03;-34,617627;-58,412653;1
106998;2023;JULIO;MIERCOLES;12/7/2023;20;Robo;Robo total;NO;SI;BALVANERA;CC-03;-34,618068;-58,412692;1
106999;2023;MARZO;VIERNES;17/3/2023;17;Hurto;Hurto automotor;NO;NO;ALMAGRO;CC-05;-34,617856;-58,414072;1
107000;2023;JUNIO;VIERNES;2/6/2023;11;Robo;Robo automotor;NO;NO;ALMAGRO;CC-05;-34,618212;-58,413457;1
107001;2023;JUNIO;DOMINGO;4/6/2023;15;Robo;Robo total;SI;NO;ALMAGRO;CC-05;-34,617825;-58,414202;1
107002;2023;JUNIO;MARTES;27/6/2023;7;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,61804;-58,414054;1
107003;2023;DICIEMBRE;MARTES;26/12/2023;22;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,617748;-58,414083;1
107004;2023;FEBRERO;LUNES;20/2/2023;12;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,616669;-58,414113;1
107005;2023;OCTUBRE;LUNES;16/10/2023;7;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,617148;-58,414207;1
107006;2023;MARZO;LUNES;20/3/2023;7;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61661;-58,41426;1
107007;2023;MAYO;VIERNES;5/5/2023;16;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,617148;-58,414207;1
107008;2023;MAYO;MARTES;30/5/2023;15;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,61679768;-58,41430161;1
107009;2023;JUNIO;DOMINGO;25/6/2023;7;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61661;-58,41426;1
107010;2023;AGOSTO;MIERCOLES;23/8/2023;6;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61544;-58,414103;1
107011;2023;JUNIO;MIERCOLES;21/6/2023;14;Robo;Robo total;SI;NO;ALMAGRO;CC-05;-34,61552;-58,41437;1
107012;2023;JUNIO;SABADO;24/6/2023;23;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615535;-58,414374;1
107013;2023;NOVIEMBRE;VIERNES;10/11/2023;22;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615535;-58,414374;1
107014;2023;MARZO;LUNES;27/3/2023;15;Robo;Robo total;SI;NO;BOEDO;CC-05;-34,622052;-58,42704;1
107015;2023;OCTUBRE;LUNES;9/10/2023;15;Hurto;Hurto total;NO;NO;BOEDO;CC-05;-34,626045;-58,426975;1
107016;2023;OCTUBRE;LUNES;23/10/2023;15;Hurto;Hurto total;NO;NO;BOEDO;CC-05;-34,625374;-58,42702;1
107017;2023;OCTUBRE;VIERNES;27/10/2023;7;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,62731457;-58,42652667;1
107018;2023;FEBRERO;SABADO;18/2/2023;8;Hurto;Hurto automotor;NO;NO;BOEDO;CC-05;-34,62411;-58,426224;1
107019;2023;JULIO;SABADO;22/7/2023;19;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61837;-58,41536;1
107020;2023;ABRIL;MIERCOLES;19/4/2023;14;Hurto;Hurto automotor;NO;NO;ALMAGRO;CC-05;-34,617243;-58,41498;1
107021;2023;JULIO;JUEVES;27/7/2023;8;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,616648;-58,415563;1
107022;2023;MARZO;MIERCOLES;15/3/2023;9;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61556937;-58,41504129;1
107023;2023;JUNIO;LUNES;19/6/2023;18;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,616418;-58,415599;1
107024;2023;SEPTIEMBRE;DOMINGO;10/9/2023;9;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,61728455;-58,41633606;1
107025;2023;SEPTIEMBRE;SABADO;9/9/2023;10;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61831091;-58,4148597;1
107026;2023;SEPTIEMBRE;MARTES;19/9/2023;9;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,617253;-58,416161;1
107027;2023;NOVIEMBRE;MIERCOLES;15/11/2023;9;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,617152;-58,4148;1
107028;2023;OCTUBRE;LUNES;23/10/2023;1;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61724636;-58,41577182;1
107029;2023;JULIO;MIERCOLES;19/7/2023;15;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,615644;-58,414856;1
107030;2023;AGOSTO;JUEVES;10/8/2023;21;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61859521;-58,42723441;1
107031;2023;OCTUBRE;MARTES;10/10/2023;12;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,617217;-58,427311;1
107032;2023;OCTUBRE;LUNES;2/10/2023;22;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61850939;-58,42725879;1
107033;2023;OCTUBRE;MIERCOLES;25/10/2023;15;Hurto;Hurto total;NO;NO;BOEDO;CC-05;-34,62359245;-58,42753481;1
107034;2023;FEBRERO;MARTES;14/2/2023;7;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,623605;-58,427495;1
107035;2023;MARZO;JUEVES;16/3/2023;21;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,623038;-58,427497;1
107036;2023;MARZO;LUNES;20/3/2023;18;Hurto;Hurto total;NO;NO;BOEDO;CC-05;-34,623609;-58,427505;1
107037;2023;MAYO;DOMINGO;21/5/2023;21;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,623609;-58,427505;1
107038;2023;JULIO;SABADO;22/7/2023;16;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,623605;-58,427495;1
107039;2023;NOVIEMBRE;JUEVES;23/11/2023;6;Robo;Robo total;NO;SI;BOEDO;CC-05;-34,623605;-58,427495;1
107040;2023;AGOSTO;SABADO;5/8/2023;20;Hurto;Hurto total;NO;NO;BOEDO;CC-05;-34,623605;-58,427495;1
107041;2023;MARZO;MIERCOLES;29/3/2023;11;Hurto;Hurto total;NO;NO;BOEDO;CC-05;-34,623609;-58,427505;1
107042;2023;DICIEMBRE;SABADO;30/12/2023;13;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,622072;-58,427799;1
107043;2023;JUNIO;SABADO;3/6/2023;12;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,622072;-58,427799;1
107044;2023;JUNIO;MIERCOLES;14/6/2023;22;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,62206;-58,4278;1
107045;2023;JULIO;JUEVES;27/7/2023;20;Robo;Robo total;NO;SI;ALMAGRO;CC-05;-34,622072;-58,427799;1
107046;2023;ABRIL;VIERNES;14/4/2023;2;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,625053;-58,425985;1
107047;2023;MARZO;MARTES;21/3/2023;19;Hurto;Hurto total;NO;NO;BOEDO;CC-05;-34,63088736;-58,42589745;1
107048;2023;MARZO;MARTES;7/3/2023;13;Hurto;Hurto total;NO;NO;BOEDO;CC-05;-34,62767958;-58,42663009;1
107049;2023;ABRIL;LUNES;24/4/2023;6;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,621163;-58,426775;1
107050;2023;JULIO;JUEVES;13/7/2023;0;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,62143006;-58,42671806;1
107051;2023;FEBRERO;DOMINGO;19/2/2023;11;Hurto;Hurto total;NO;NO;BOEDO;CC-05;-34,631022;-58,414508;1
107052;2023;MARZO;MARTES;7/3/2023;22;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,63116;-58,415446;1
107053;2023;MARZO;MARTES;21/3/2023;22;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,63101;-58,4145;1
107054;2023;DICIEMBRE;JUEVES;21/12/2023;20;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,63108;-58,416482;1
107055;2023;MAYO;VIERNES;26/5/2023;11;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,626996;-58,426759;1
107056;2023;MAYO;DOMINGO;7/5/2023;18;Hurto;Hurto total;NO;NO;BOEDO;CC-05;-34,626996;-58,426759;1
107057;2023;OCTUBRE;JUEVES;19/10/2023;18;Hurto;Hurto total;NO;NO;BOEDO;CC-05;-34,626996;-58,426759;1
107058;2023;SEPTIEMBRE;SABADO;9/9/2023;0;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,6160437;-58,42727162;1
107059;2023;MAYO;LUNES;8/5/2023;12;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,623526;-58,42713;1
107060;2023;AGOSTO;MARTES;1/8/2023;9;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,62196899;-58,42716828;1
107061;2023;OCTUBRE;VIERNES;27/10/2023;5;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,61605;-58,42739;1
107062;2023;DICIEMBRE;DOMINGO;31/12/2023;9;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,626017;-58,426535;1
107063;2023;NOVIEMBRE;LUNES;20/11/2023;3;Hurto;Hurto total;NO;NO;BOEDO;CC-05;-34,62593;-58,426896;1
107064;2023;ABRIL;MIERCOLES;19/4/2023;21;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615695;-58,417022;1
107065;2023;MAYO;MIERCOLES;10/5/2023;21;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615695;-58,417022;1
107066;2023;JUNIO;MIERCOLES;7/6/2023;23;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615695;-58,417022;1
107067;2023;JUNIO;LUNES;12/6/2023;21;Robo;Robo total;NO;SI;ALMAGRO;CC-05;-34,615695;-58,417022;1
107068;2023;JUNIO;JUEVES;15/6/2023;19;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615695;-58,417022;1
107069;2023;JUNIO;SABADO;24/6/2023;0;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615695;-58,417022;1
107070;2023;JUNIO;MIERCOLES;28/6/2023;22;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615692;-58,41703;1
107071;2023;JULIO;SABADO;15/7/2023;21;Robo;Robo total;NO;SI;ALMAGRO;CC-05;-34,615692;-58,41703;1
107072;2023;JULIO;MIERCOLES;19/7/2023;19;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615695;-58,417022;1
107073;2023;AGOSTO;MIERCOLES;30/8/2023;12;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,615692;-58,41703;1
107074;2023;NOVIEMBRE;LUNES;6/11/2023;23;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,615695;-58,417022;1
107075;2023;DICIEMBRE;MIERCOLES;27/12/2023;8;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615695;-58,417022;1
107076;2023;JULIO;VIERNES;7/7/2023;22;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615695;-58,417022;1
107077;2023;DICIEMBRE;MIERCOLES;20/12/2023;7;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615695;-58,417022;1
107078;2023;MARZO;LUNES;20/3/2023;15;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,61588343;-58,41700755;1
107079;2023;JULIO;DOMINGO;9/7/2023;21;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615695;-58,417022;1
107080;2023;JULIO;VIERNES;21/7/2023;20;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615692;-58,41703;1
107081;2023;MARZO;JUEVES;9/3/2023;13;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,631264;-58,4165;1
107082;2023;SEPTIEMBRE;LUNES;4/9/2023;10;Hurto;Hurto automotor;NO;NO;ALMAGRO;CC-05;-34,619497;-58,42703;1
107083;2023;JUNIO;JUEVES;1/6/2023;10;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,619257;-58,428249;1
107084;2023;MAYO;MARTES;2/5/2023;20;Hurto;Hurto total;NO;NO;BOEDO;CC-05;-34,63117415;-58,42438706;1
107085;2023;MAYO;DOMINGO;14/5/2023;20;Hurto;Hurto automotor;NO;NO;BOEDO;CC-05;-34,631222;-58,420418;1
107086;2023;JULIO;MARTES;11/7/2023;9;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,63138131;-58,42047757;1
107087;2023;ENERO;LUNES;16/1/2023;5;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,618293;-58,428554;1
107088;2023;ENERO;LUNES;16/1/2023;11;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,618293;-58,428554;1
107089;2023;MAYO;SABADO;27/5/2023;20;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,618187;-58,428468;1
107090;2023;MARZO;VIERNES;24/3/2023;22;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,617452;-58,428629;1
107091;2023;MARZO;MIERCOLES;29/3/2023;10;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61857422;-58,42851744;1
107092;2023;MAYO;MIERCOLES;10/5/2023;22;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,618468;-58,428624;1
107093;2023;JUNIO;VIERNES;2/6/2023;19;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,618293;-58,428554;1
107094;2023;JUNIO;JUEVES;22/6/2023;12;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,618324;-58,428569;1
107095;2023;JULIO;SABADO;8/7/2023;12;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,617831;-58,428762;1
107096;2023;AGOSTO;MARTES;1/8/2023;9;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,618717;-58,428573;1
107097;2023;SEPTIEMBRE;JUEVES;21/9/2023;17;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,618324;-58,428569;1
107098;2023;DICIEMBRE;VIERNES;1/12/2023;16;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,618187;-58,428468;1
107099;2023;ABRIL;VIERNES;28/4/2023;8;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,618293;-58,428554;1
107100;2023;DICIEMBRE;MARTES;26/12/2023;20;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,618324;-58,428569;1
107101;2023;ABRIL;DOMINGO;30/4/2023;16;Robo;Robo total;SI;NO;ALMAGRO;CC-05;-34,61904356;-58,42850695;1
107102;2023;MAYO;MARTES;9/5/2023;9;Hurto;Hurto total;NO;NO;BOEDO;CC-05;-34,62930648;-58,42624741;1
107103;2023;SEPTIEMBRE;MARTES;5/9/2023;13;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,629392;-58,426216;1
107104;2023;OCTUBRE;MARTES;10/10/2023;8;Hurto;Hurto automotor;NO;NO;BOEDO;CC-05;-34,629853;-58,426211;1
107105;2023;NOVIEMBRE;SABADO;4/11/2023;5;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,629702;-58,426245;1
107106;2023;DICIEMBRE;SABADO;30/12/2023;4;Hurto;Hurto total;NO;NO;BOEDO;CC-05;-34,629702;-58,426245;1
107107;2023;OCTUBRE;MARTES;24/10/2023;12;Robo;Robo total;NO;NO;BOEDO;CC-05;-34,631373;-58,421788;1
107108;2023;AGOSTO;MIERCOLES;30/8/2023;0;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,616658;-58,41835;1
107109;2023;JUNIO;DOMINGO;4/6/2023;1;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,616601;-58,417462;1
107110;2023;MARZO;DOMINGO;19/3/2023;22;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61636949;-58,418385;1
107111;2023;MARZO;MIERCOLES;29/3/2023;20;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,6166317;-58,41840271;1
107112;2023;MARZO;VIERNES;31/3/2023;17;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,616703;-58,417375;1
107113;2023;JULIO;JUEVES;20/7/2023;13;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,6166666;-58,41852275;1
107114;2023;AGOSTO;VIERNES;4/8/2023;10;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61681408;-58,41832653;1
107115;2023;AGOSTO;VIERNES;25/8/2023;19;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,616604;-58,418032;1
107116;2023;AGOSTO;LUNES;28/8/2023;20;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,61663;-58,41834;1
107117;2023;AGOSTO;JUEVES;31/8/2023;7;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,616601;-58,417462;1
107118;2023;AGOSTO;MIERCOLES;30/8/2023;13;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,616704;-58,417532;1
107119;2023;SEPTIEMBRE;MARTES;12/9/2023;7;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,616658;-58,41835;1
107120;2023;SEPTIEMBRE;VIERNES;22/9/2023;21;Hurto;Hurto automotor;NO;NO;ALMAGRO;CC-05;-34,61663;-58,41834;1
107121;2023;SEPTIEMBRE;MARTES;26/9/2023;18;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,616707;-58,418034;1
107122;2023;JULIO;JUEVES;27/7/2023;15;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615805;-58,422893;1
107123;2023;AGOSTO;VIERNES;4/8/2023;19;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615801;-58,422891;1
107124;2023;MAYO;SABADO;20/5/2023;11;Hurto;Hurto automotor;NO;NO;ALMAGRO;CC-05;-34,615762;-58,42156;1
107125;2023;OCTUBRE;DOMINGO;1/10/2023;4;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615856;-58,420757;1
107126;2023;FEBRERO;MARTES;21/2/2023;4;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,61584797;-58,42389114;1
107127;2023;FEBRERO;JUEVES;23/2/2023;10;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,615837;-58,422373;1
107128;2023;ABRIL;MARTES;11/4/2023;3;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,615784;-58,423296;1
107129;2023;OCTUBRE;MIERCOLES;11/10/2023;8;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615784;-58,423296;1
107130;2023;DICIEMBRE;MIERCOLES;6/12/2023;23;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,61578329;-58,42312009;1
107131;2023;ABRIL;MIERCOLES;5/4/2023;9;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,615852;-58,423161;1
107132;2023;JULIO;DOMINGO;16/7/2023;14;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,61592492;-58,42328623;1
107133;2023;ENERO;VIERNES;6/1/2023;14;Hurto;Hurto total;NO;NO;ALMAGRO;CC-05;-34,617529;-58,418507;1
107134;2023;JUNIO;MARTES;27/6/2023;19;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,617461;-58,418279;1
107135;2023;JUNIO;DOMINGO;25/6/2023;19;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,617461;-58,418279;1
107136;2023;MARZO;SABADO;4/3/2023;0;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,617461;-58,418279;1
107137;2023;MARZO;MIERCOLES;15/3/2023;20;Robo;Robo total;NO;NO;ALMAGRO;CC-05;-34,61745;-58,41828;1
