"id-mapa","anio","mes","dia","fecha","franja","tipo","subtipo","uso_arma","uso_moto","barrio","comuna","latitud","longitud","cantidad"
252754,2019,"JUNIO","SABADO","2019-06-22",3,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,-34.634234,-58.396379,1
252755,2019,"ENERO","JUEVES","2019-01-10",19,"Hurto","Hurto automotor","NO","NO","PARQUE PATRICIOS",4,-34.633839,-58.395215,1
252756,2019,"ENERO","VIERNES","2019-01-25",9,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.633635,-58.395397,1
252757,2019,"FEBRERO","MIERCOLES","2019-02-13",0,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.633941,-58.395241,1
252758,2019,"ABRIL","SABADO","2019-04-13",10,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.633941,-58.395241,1
252759,2019,"MAYO","DOMINGO","2019-05-05",8,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634051,-58.397987,1
252760,2019,"SEPTIEMBRE","DOMINGO","2019-09-29",20,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.63358,-58.399308,1
252761,2019,"AGOSTO","JUEVES","2019-08-15",21,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.63277,-58.395921,1
252762,2019,"SEPTIEMBRE","MARTES","2019-09-24",9,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.633233,-58.397424,1
252763,2019,"JUNIO","MIERCOLES","2019-06-05",14,"Hurto","Hurto automotor","NO","NO","PARQUE PATRICIOS",4,-34.632656,-58.400133,1
252764,2019,"ENERO","SABADO","2019-01-05",2,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,-34.633854,-58.400035,1
252765,2019,"MAYO","SABADO","2019-05-25",12,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.632146,-58.398715,1
252766,2019,"JULIO","MIERCOLES","2019-07-10",22,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.633827,-58.400351,1
252767,2019,"AGOSTO","SABADO","2019-08-24",9,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.632477,-58.399342,1
252768,2019,"OCTUBRE","SABADO","2019-10-26",21,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.632747,-58.395621,1
252769,2019,"MAYO","MIERCOLES","2019-05-08",13,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.633045,-58.396863,1
252770,2019,"MAYO","VIERNES","2019-05-17",8,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.633045,-58.396863,1
252771,2019,"FEBRERO","VIERNES","2019-02-01",17,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.63277,-58.395921,1
252772,2019,"ENERO","JUEVES","2019-01-31",11,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.632384,-58.39717,1
252773,2019,"DICIEMBRE","VIERNES","2019-12-13",20,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.631566,-58.396189,1
252774,2019,"MARZO","MIERCOLES","2019-03-06",16,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.632747,-58.395621,1
252775,2019,"JULIO","MIERCOLES","2019-07-31",19,"Hurto","Hurto automotor","NO","NO","PARQUE PATRICIOS",4,-34.632451,-58.399253,1
252776,2019,"ENERO","JUEVES","2019-01-31",12,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.637594,-58.390853,1
252777,2019,"NOVIEMBRE","MARTES","2019-11-05",12,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.637977,-58.390788,1
252778,2019,"AGOSTO","LUNES","2019-08-05",11,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.637207,-58.391109,1
252779,2019,"FEBRERO","JUEVES","2019-02-21",23,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,-34.637264,-58.390963,1
252780,2019,"NOVIEMBRE","VIERNES","2019-11-01",19,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.637972,-58.390767,1
252781,2019,"NOVIEMBRE","MIERCOLES","2019-11-13",17,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.637977,-58.390788,1
252782,2019,"JUNIO","JUEVES","2019-06-20",17,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.637187,-58.390989,1
252783,2019,"ENERO","LUNES","2019-01-07",19,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.637187,-58.390989,1
252784,2019,"MAYO","VIERNES","2019-05-03",13,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.637977,-58.390788,1
252785,2019,"ABRIL","JUEVES","2019-04-18",21,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.632923,-58.400135,1
252786,2019,"SEPTIEMBRE","SABADO","2019-09-28",20,"Hurto","Hurto automotor","NO","NO","PARQUE PATRICIOS",4,-34.633724,-58.399703,1
252787,2019,"OCTUBRE","MARTES","2019-10-22",10,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.633724,-58.399703,1
252788,2019,"JULIO","MARTES","2019-07-09",0,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.633487,-58.398505,1
252789,2019,"OCTUBRE","MARTES","2019-10-29",19,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.633283,-58.398403,1
252790,2019,"FEBRERO","VIERNES","2019-02-15",10,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.631595,-58.400534,1
252791,2019,"JUNIO","LUNES","2019-06-24",10,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634329,-58.399348,1
252792,2019,"JULIO","JUEVES","2019-07-04",12,"Robo","Robo total","NO","SI","PARQUE PATRICIOS",4,-34.634757,-58.399301,1
252793,2019,"JULIO","JUEVES","2019-07-11",21,"Robo","Robo total","SI","SI","PARQUE PATRICIOS",4,-34.635032,-58.400919,1
252794,2019,"NOVIEMBRE","LUNES","2019-11-11",0,"Robo","Robo total","SI","SI","PARQUE PATRICIOS",4,-34.635032,-58.400919,1
252795,2019,"OCTUBRE","JUEVES","2019-10-10",21,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,-34.635032,-58.400919,1
252796,2019,"OCTUBRE","MARTES","2019-10-08",20,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.631674,-58.404657,1
252797,2019,"OCTUBRE","MIERCOLES","2019-10-30",17,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.631194,-58.404902,1
252798,2019,"SEPTIEMBRE","MARTES","2019-09-03",21,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.630676,-58.404922,1
252799,2019,"ABRIL","DOMINGO","2019-04-21",18,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.631418,-58.403598,1
252800,2019,"MAYO","MARTES","2019-05-21",17,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.631265,-58.403218,1
252801,2019,"NOVIEMBRE","JUEVES","2019-11-07",16,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,-34.631414,-58.403262,1
252802,2019,"DICIEMBRE","LUNES","2019-12-30",2,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,-34.632801,-58.404662,1
252803,2019,"ABRIL","DOMINGO","2019-04-28",11,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.63115,-58.403351,1
252804,2019,"AGOSTO","MIERCOLES","2019-08-28",17,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.635305,-58.399005,1
252805,2019,"MARZO","JUEVES","2019-03-14",18,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634787,-58.399179,1
252806,2019,"ABRIL","LUNES","2019-04-01",14,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634757,-58.399301,1
252807,2019,"SEPTIEMBRE","JUEVES","2019-09-26",12,"Robo","Robo total","NO","SI","PARQUE PATRICIOS",4,-34.635086,-58.399079,1
252808,2019,"NOVIEMBRE","MIERCOLES","2019-11-06",20,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634544,-58.399264,1
252809,2019,"NOVIEMBRE","VIERNES","2019-11-22",19,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634757,-58.399301,1
252810,2019,"NOVIEMBRE","JUEVES","2019-11-14",16,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.631643,-58.404777,1
252811,2019,"JULIO","JUEVES","2019-07-11",8,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.630728,-58.404856,1
252812,2019,"MARZO","MIERCOLES","2019-03-06",21,"Hurto","Hurto automotor","NO","NO","PARQUE PATRICIOS",4,-34.631196,-58.404786,1
252813,2019,"MARZO","JUEVES","2019-03-07",15,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.631612,-58.404898,1
252814,2019,"JULIO","MARTES","2019-07-02",10,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.631498,-58.404121,1
252815,2019,"FEBRERO","VIERNES","2019-02-22",0,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.630919,-58.403377,1
252816,2019,"FEBRERO","MIERCOLES","2019-02-13",4,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.631172,-58.403229,1
252817,2019,"OCTUBRE","LUNES","2019-10-21",16,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634831,-58.402541,1
252818,2019,"JUNIO","VIERNES","2019-06-14",20,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.633454,-58.402298,1
252819,2019,"SEPTIEMBRE","LUNES","2019-09-30",12,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634826,-58.40254,1
252820,2019,"NOVIEMBRE","VIERNES","2019-11-15",18,"Hurto","Hurto automotor","NO","NO","PARQUE PATRICIOS",4,-34.635414,-58.402452,1
252821,2019,"ENERO","JUEVES","2019-01-03",12,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.633652,-58.402908,1
252822,2019,"ENERO","MARTES","2019-01-15",15,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634855,-58.402753,1
252823,2019,"FEBRERO","LUNES","2019-02-11",17,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634855,-58.402753,1
252824,2019,"ABRIL","MIERCOLES","2019-04-03",15,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,-34.635175,-58.402449,1
252825,2019,"ABRIL","DOMINGO","2019-04-07",9,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634462,-58.402638,1
252826,2019,"MAYO","SABADO","2019-05-11",11,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.635175,-58.402449,1
252827,2019,"MAYO","MARTES","2019-05-14",15,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.63489,-58.402728,1
252828,2019,"NOVIEMBRE","MIERCOLES","2019-11-06",9,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634826,-58.40254,1
252829,2019,"MAYO","LUNES","2019-05-13",11,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634826,-58.40254,1
252830,2019,"AGOSTO","DOMINGO","2019-08-18",9,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634826,-58.40254,1
252831,2019,"JULIO","SABADO","2019-07-13",12,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634826,-58.40254,1
252832,2019,"JULIO","DOMINGO","2019-07-14",13,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634826,-58.40254,1
252833,2019,"AGOSTO","VIERNES","2019-08-23",17,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.633579,-58.402876,1
252834,2019,"AGOSTO","JUEVES","2019-08-29",10,"Hurto","Hurto automotor","NO","NO","PARQUE PATRICIOS",4,-34.633579,-58.402876,1
252835,2019,"NOVIEMBRE","MARTES","2019-11-05",9,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.635284,-58.402694,1
252836,2019,"NOVIEMBRE","DOMINGO","2019-11-24",13,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.635175,-58.402449,1
252837,2019,"DICIEMBRE","VIERNES","2019-12-06",0,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.633537,-58.402939,1
252838,2019,"DICIEMBRE","MIERCOLES","2019-12-11",8,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634085,-58.403713,1
252839,2019,"JUNIO","DOMINGO","2019-06-09",10,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634371,-58.404306,1
252840,2019,"JUNIO","VIERNES","2019-06-07",1,"Hurto","Hurto automotor","NO","NO","PARQUE PATRICIOS",4,-34.633805,-58.403536,1
252841,2019,"JULIO","MIERCOLES","2019-07-03",20,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.635542,-58.403842,1
252842,2019,"JULIO","MARTES","2019-07-16",20,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634043,-58.403491,1
252843,2019,"DICIEMBRE","LUNES","2019-12-23",15,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634565,-58.404206,1
252844,2019,"DICIEMBRE","MARTES","2019-12-31",5,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.635537,-58.404296,1
252845,2019,"ABRIL","JUEVES","2019-04-11",19,"Robo","Robo automotor","SI","NO","PARQUE PATRICIOS",4,-34.634558,-58.404878,1
252846,2019,"MARZO","JUEVES","2019-03-21",21,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.633641,-58.40451,1
252847,2019,"ENERO","MIERCOLES","2019-01-09",20,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.635536,-58.404057,1
252848,2019,"ENERO","JUEVES","2019-01-24",0,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,-34.635536,-58.404057,1
252849,2019,"FEBRERO","DOMINGO","2019-02-24",2,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.635329,-58.403375,1
252850,2019,"FEBRERO","MARTES","2019-02-26",6,"Hurto","Hurto automotor","NO","NO","PARQUE PATRICIOS",4,-34.635387,-58.403633,1
252851,2019,"FEBRERO","MARTES","2019-02-26",10,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.635489,-58.403604,1
252852,2019,"MARZO","LUNES","2019-03-11",16,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.635192,-58.404193,1
252853,2019,"ABRIL","LUNES","2019-04-01",9,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634341,-58.404058,1
252854,2019,"ABRIL","LUNES","2019-04-01",22,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634371,-58.404306,1
252855,2019,"ABRIL","DOMINGO","2019-04-14",7,"Robo","Robo total","NO","SI","PARQUE PATRICIOS",4,-34.635536,-58.404057,1
252856,2019,"ABRIL","SABADO","2019-04-27",10,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634371,-58.404306,1
252857,2019,"ABRIL","MARTES","2019-04-30",1,"Hurto","Hurto automotor","NO","NO","PARQUE PATRICIOS",4,-34.634645,-58.404312,1
252858,2019,"ENERO","MARTES","2019-01-22",2,"Robo","Robo total","NO","SI","PARQUE PATRICIOS",4,-34.635536,-58.404057,1
252859,2019,"ENERO","MIERCOLES","2019-01-02",2,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.633161,-58.404544,1
252860,2019,"FEBRERO","SABADO","2019-02-16",12,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.635466,-58.403503,1
252861,2019,"SEPTIEMBRE","DOMINGO","2019-09-22",19,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634836,-58.404146,1
252862,2019,"ENERO","JUEVES","2019-01-24",13,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.635387,-58.403152,1
252863,2019,"SEPTIEMBRE","VIERNES","2019-09-27",14,"Robo","Robo total","NO","SI","PARQUE PATRICIOS",4,-34.635438,-58.403378,1
252864,2019,"NOVIEMBRE","VIERNES","2019-11-01",0,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,-34.6354,-58.404149,1
252865,2019,"NOVIEMBRE","DOMINGO","2019-11-17",0,"Robo","Robo total","SI","SI","PARQUE PATRICIOS",4,-34.635536,-58.404057,1
252866,2019,"DICIEMBRE","VIERNES","2019-12-06",0,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634085,-58.403713,1
252867,2019,"DICIEMBRE","MIERCOLES","2019-12-18",0,"Hurto","Hurto automotor","NO","NO","PARQUE PATRICIOS",4,-34.634596,-58.40506,1
252868,2019,"ENERO","SABADO","2019-01-12",20,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.632288,-58.404623,1
252869,2019,"FEBRERO","SABADO","2019-02-02",16,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.63302,-58.404368,1
252870,2019,"ABRIL","JUEVES","2019-04-18",13,"Hurto","Hurto automotor","NO","NO","PARQUE PATRICIOS",4,-34.632602,-58.403113,1
252871,2019,"MAYO","MARTES","2019-05-14",12,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.635184,-58.401958,1
252872,2019,"AGOSTO","JUEVES","2019-08-08",12,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.635032,-58.400919,1
252873,2019,"SEPTIEMBRE","DOMINGO","2019-09-15",3,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634096,-58.401263,1
252874,2019,"FEBRERO","SABADO","2019-02-09",16,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634096,-58.401263,1
252875,2019,"MARZO","LUNES","2019-03-18",17,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.633994,-58.40124,1
252876,2019,"MAYO","MARTES","2019-05-07",11,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.633977,-58.40098,1
252877,2019,"AGOSTO","MIERCOLES","2019-08-28",11,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.635278,-58.400891,1
252878,2019,"SEPTIEMBRE","MIERCOLES","2019-09-04",10,"Robo","Robo total","SI","SI","PARQUE PATRICIOS",4,-34.632166,-58.402006,1
252879,2019,"SEPTIEMBRE","MARTES","2019-09-10",22,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.633934,-58.400799,1
252880,2019,"OCTUBRE","VIERNES","2019-10-18",19,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.63515,-58.401536,1
252881,2019,"NOVIEMBRE","MARTES","2019-11-05",11,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634783,-58.40095,1
252882,2019,"NOVIEMBRE","SABADO","2019-11-16",13,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.635184,-58.401958,1
252883,2019,"OCTUBRE","MIERCOLES","2019-10-23",18,"Robo","Robo total","NO","SI","PARQUE PATRICIOS",4,-34.63127,-58.39839,1
252884,2019,"ENERO","MIERCOLES","2019-01-30",17,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.631391,-58.399672,1
252885,2019,"DICIEMBRE","SABADO","2019-12-07",0,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.630858,-58.398662,1
252886,2019,"FEBRERO","SABADO","2019-02-16",11,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.631199,-58.40054,1
252887,2019,"ABRIL","LUNES","2019-04-29",8,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.631139,-58.401772,1
252888,2019,"MARZO","JUEVES","2019-03-21",10,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.632611,-58.39866,1
252889,2019,"NOVIEMBRE","LUNES","2019-11-25",23,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.634046,-58.40431,1
252890,2019,"FEBRERO","DOMINGO","2019-02-10",19,"Robo","Robo total","SI","SI","PARQUE PATRICIOS",4,-34.635536,-58.404057,1
252891,2019,"FEBRERO","SABADO","2019-02-23",15,"Hurto","Hurto automotor","NO","NO","PARQUE PATRICIOS",4,-34.633676,-58.401356,1
252892,2019,"MARZO","VIERNES","2019-03-08",9,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.632175,-58.402267,1
252893,2019,"MARZO","SABADO","2019-03-16",22,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,-34.635542,-58.403842,1
252894,2019,"MAYO","MARTES","2019-05-28",6,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.632656,-58.400133,1
252895,2019,"JUNIO","VIERNES","2019-06-14",7,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.635536,-58.404057,1
252896,2019,"AGOSTO","LUNES","2019-08-19",0,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.632934,-58.403739,1
252897,2019,"AGOSTO","MIERCOLES","2019-08-21",14,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.633579,-58.402876,1
252898,2019,"SEPTIEMBRE","DOMINGO","2019-09-15",8,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.635371,-58.40219,1
252899,2019,"ABRIL","MARTES","2019-04-16",15,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634371,-58.404306,1
252900,2019,"FEBRERO","MIERCOLES","2019-02-06",19,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.631021,-58.40219,1
252901,2019,"MARZO","LUNES","2019-03-25",11,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.634046,-58.40431,1
252902,2019,"ENERO","MARTES","2019-01-29",19,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.631643,-58.404777,1
252903,2019,"JULIO","VIERNES","2019-07-12",12,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.635098,-58.401033,1
252904,2019,"ENERO","LUNES","2019-01-14",8,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.635351,-58.400865,1
252905,2019,"AGOSTO","MARTES","2019-08-27",7,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.635158,-58.402454,1
252906,2019,"AGOSTO","VIERNES","2019-08-16",15,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.632368,-58.402282,1
252907,2019,"AGOSTO","MARTES","2019-08-20",20,"Hurto","Hurto automotor","NO","NO","PARQUE PATRICIOS",4,-34.632166,-58.402006,1
252908,2019,"ABRIL","JUEVES","2019-04-25",3,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.632848,-58.400818,1
252909,2019,"ENERO","MARTES","2019-01-08",15,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.632585,-58.4019,1
252910,2019,"ENERO","MARTES","2019-01-01",13,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.63319,-58.401596,1
252911,2019,"MAYO","LUNES","2019-05-13",9,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.633191,-58.401425,1
252912,2019,"FEBRERO","LUNES","2019-02-04",23,"Robo","Robo total","NO","SI","PARQUE PATRICIOS",4,-34.631195,-58.401506,1
252913,2019,"DICIEMBRE","SABADO","2019-12-07",0,"Robo","Robo automotor","SI","NO","PARQUE PATRICIOS",4,-34.63096,-58.400583,1
252914,2019,"ENERO","MARTES","2019-01-22",21,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.631383,-58.402729,1
252915,2019,"ABRIL","SABADO","2019-04-27",20,"Robo","Robo total","NO","SI","PARQUE PATRICIOS",4,-34.631082,-58.401399,1
252916,2019,"NOVIEMBRE","JUEVES","2019-11-21",0,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.63116,-58.401281,1
252917,2019,"AGOSTO","LUNES","2019-08-26",22,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.632506,-58.401808,1
252918,2019,"JUNIO","DOMINGO","2019-06-30",21,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.631303,-58.399418,1
252919,2019,"MARZO","LUNES","2019-03-04",10,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.631132,-58.398923,1
252920,2019,"JULIO","MARTES","2019-07-09",19,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.63234,-58.399225,1
252921,2019,"DICIEMBRE","MARTES","2019-12-03",0,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.632768,-58.391132,1
252922,2019,"DICIEMBRE","VIERNES","2019-12-20",21,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.632867,-58.391173,1
252923,2019,"ABRIL","MARTES","2019-04-16",17,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.632867,-58.391173,1
252924,2019,"JULIO","VIERNES","2019-07-19",23,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.638367,-58.398758,1
252925,2019,"OCTUBRE","MARTES","2019-10-15",9,"Robo","Robo total","NO","NO","PARQUE PATRICIOS",4,-34.639989,-58.398512,1
252926,2019,"SEPTIEMBRE","DOMINGO","2019-09-29",12,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.644055,-58.39917,1
252927,2019,"SEPTIEMBRE","JUEVES","2019-09-19",0,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,-34.639596,-58.399181,1
252928,2019,"MARZO","LUNES","2019-03-25",9,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.638757,-58.39951,1
252929,2019,"MARZO","LUNES","2019-03-18",6,"Robo","Robo total","SI","NO","PARQUE PATRICIOS",4,-34.639495,-58.399216,1
252930,2019,"FEBRERO","MARTES","2019-02-05",18,"Hurto","Hurto total","NO","NO","PARQUE PATRICIOS",4,-34.640888,-58.399757,1
252931,2019,"ENERO","JUEVES","2019-01-17",10,"Robo","Robo total","SI","SI","PARQUE PATRICIOS",4,-34.637955,-58.399794,1
